match_id,game_id,minute,timestamp_ms,p1_position_x,p1_position_y,p1_level,p1_total_gold,p1_damage_dealt,p1_damage_taken,p1_kills,p1_deaths,p1_assists,p2_position_x,p2_position_y,p2_level,p2_total_gold,p2_damage_dealt,p2_damage_taken,p2_kills,p2_deaths,p2_assists,p3_position_x,p3_position_y,p3_level,p3_total_gold,p3_damage_dealt,p3_damage_taken,p3_kills,p3_deaths,p3_assists,p4_position_x,p4_position_y,p4_level,p4_total_gold,p4_damage_dealt,p4_damage_taken,p4_kills,p4_deaths,p4_assists,p5_position_x,p5_position_y,p5_level,p5_total_gold,p5_damage_dealt,p5_damage_taken,p5_kills,p5_deaths,p5_assists,p6_position_x,p6_position_y,p6_level,p6_total_gold,p6_damage_dealt,p6_damage_taken,p6_kills,p6_deaths,p6_assists,p7_position_x,p7_position_y,p7_level,p7_total_gold,p7_damage_dealt,p7_damage_taken,p7_kills,p7_deaths,p7_assists,p8_position_x,p8_position_y,p8_level,p8_total_gold,p8_damage_dealt,p8_damage_taken,p8_kills,p8_deaths,p8_assists,p9_position_x,p9_position_y,p9_level,p9_total_gold,p9_damage_dealt,p9_damage_taken,p9_kills,p9_deaths,p9_assists,p10_position_x,p10_position_y,p10_level,p10_total_gold,p10_damage_dealt,p10_damage_taken,p10_kills,p10_deaths,p10_assists,t100_voidgrubs,t100_dragons,t100_barons,t100_turrets,t100_inhibitors,t200_voidgrubs,t200_dragons,t200_barons,t200_turrets,t200_inhibitors,average_rank,win
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,12,720240,568,1720,9,4413,9700,8133,3,3,0,5304,3405,8,4435,3192,12814,2,3,1,4559,4082,9,3755,4048,4140,0,2,2,10958,4427,7,3732,2075,4967,0,1,2,10765,4460,7,3377,4893,3893,2,2,1,2082,12588,9,4591,7218,8801,3,2,3,7504,8791,8,5222,5092,12222,4,1,3,13053,12782,9,3863,3040,5173,1,2,3,12967,4076,8,4477,5250,4767,2,0,1,12538,4337,6,3253,2299,3523,1,2,3,5,0,0,0,0,1,1,0,0,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,13,780245,2446,12633,9,4707,10923,8138,3,3,0,3844,6453,8,4872,3192,14291,3,3,1,8594,3855,9,4153,4326,4140,0,2,3,12145,2895,8,4096,2075,5483,0,1,2,10226,3229,7,3630,4893,3938,2,2,1,4386,13587,9,4900,7218,10213,3,2,3,10161,5807,9,5636,5092,13247,4,1,3,8569,5197,9,4218,3040,5435,1,3,3,13337,3704,8,4684,5728,4767,2,0,1,11177,4656,7,3454,2299,3523,1,2,3,5,0,0,0,0,1,1,0,0,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,14,840271,3130,13335,10,5054,11093,8173,4,3,0,8733,4489,9,5542,4085,15380,4,4,1,9316,5547,10,4560,6157,4308,0,2,4,6480,1109,8,4240,2526,6074,0,2,2,11030,4097,7,3848,5828,5330,2,3,2,4280,13578,10,5113,7218,10570,3,3,3,11233,3988,9,5758,5879,13781,6,1,3,8598,7930,9,4476,3192,7556,2,4,3,11277,3486,9,5157,7067,5193,2,0,3,11687,4106,7,3643,2299,4758,1,2,5,5,0,0,0,0,1,1,0,0,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,15,900285,4024,13714,11,5820,13519,10186,4,3,0,10931,5066,9,5950,5358,17454,4,4,1,8948,4271,10,4793,8347,5570,0,2,4,10608,3258,8,4425,3435,7611,0,2,2,4450,1011,7,4072,6495,6105,2,3,2,2620,12830,10,5439,9155,13175,3,3,3,10311,4744,9,6738,8491,16214,6,1,3,8974,3844,10,4835,3826,9821,2,4,3,10482,4879,9,5469,8340,6726,2,0,3,10875,4909,7,3968,2550,4881,1,2,5,5,0,0,0,0,1,2,0,1,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,16,960311,1515,11042,11,6098,13519,10392,4,4,1,2391,8362,10,6357,5358,18775,5,5,1,8470,4771,10,4993,8347,5570,0,3,5,13855,3730,9,4709,3515,7611,0,2,2,13358,3799,8,4274,6495,6105,2,3,2,3082,11239,11,5722,9155,13215,4,3,4,9153,9594,10,7210,8491,17777,8,1,4,8351,6905,10,5177,3826,9821,2,5,4,14287,13460,10,5738,8340,6816,2,0,3,13941,4636,7,4125,2550,4961,1,2,7,5,0,0,0,0,1,2,0,1,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,17,1020324,4969,9304,11,6350,16978,13323,4,4,1,4381,8523,10,6833,6714,21739,5,5,1,4595,9091,10,5365,9833,7359,0,3,5,9593,1253,9,5059,3851,9083,0,2,2,10611,1522,8,4441,7418,6461,2,4,2,4765,10452,11,6304,11973,15898,4,3,4,5184,10373,10,8078,11334,19351,8,1,4,5014,8860,11,5606,4359,12411,2,5,4,11752,1786,10,6118,9801,7832,3,0,3,12275,2181,8,4484,2761,5646,1,2,8,5,0,0,0,0,1,2,0,3,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,18,1080345,3324,7408,11,6473,17313,13679,4,4,4,3916,6212,10,7100,7138,23449,6,5,2,4759,6507,11,5585,10172,7792,0,4,8,12218,2574,9,5300,3851,9219,0,3,2,5294,6242,8,4593,7799,8348,4,4,3,4477,13239,12,6729,11973,16122,4,4,5,3213,7706,11,8846,12442,20687,9,1,5,3316,7729,11,5844,5237,12411,2,6,4,7239,7390,11,6866,11232,8493,4,0,3,10539,5092,9,4999,3218,5694,1,3,9,5,0,0,1,0,1,2,0,3,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,19,1140355,1672,7063,12,6860,20322,16231,4,4,4,1163,830,11,7695,9204,25374,6,5,2,1752,1319,11,5912,11627,9355,0,4,8,12879,1791,10,6009,4124,11494,0,3,2,394,461,9,5488,10572,10275,4,4,3,3678,8736,12,6912,14356,18785,4,4,5,13008,2078,12,9329,13952,22901,9,1,5,3154,11442,11,6057,6183,14829,2,6,4,12404,13083,11,7306,14585,10143,4,0,3,4204,8360,9,5192,3524,6641,1,3,9,5,0,0,1,0,1,2,0,3,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,20,1200380,1564,11116,12,7240,20500,17244,4,4,4,5357,5804,12,8091,9204,26524,6,5,2,8613,4667,11,6158,11698,9386,0,5,8,10719,1904,10,6257,4124,11544,0,3,2,6469,4822,9,5685,10572,10275,4,4,3,2224,12400,12,7091,14356,18837,4,4,5,9124,8627,13,9899,13952,23460,10,1,5,3166,9688,12,6319,6727,15121,2,6,4,7403,7755,12,7548,14585,10233,4,0,3,8627,7100,10,5389,3524,6641,1,3,9,5,0,0,1,0,1,2,0,3,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,21,1260380,1087,10202,13,7508,20568,19824,4,4,4,3348,6992,12,8389,10727,29054,6,5,2,2807,9833,12,6308,12556,11431,0,5,8,13620,7663,11,6764,5056,11556,0,3,2,1444,10268,9,5886,11356,10288,4,4,3,1537,11718,13,7409,14356,21368,4,4,5,6228,7571,14,10334,16688,25231,10,1,5,2015,11401,13,6626,8998,15687,2,6,4,2135,11462,12,7824,15544,11749,4,0,3,2625,9898,11,5592,3928,7621,1,3,9,5,0,0,2,0,1,2,0,4,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,22,1320396,2167,9504,13,7656,20568,19980,4,4,4,9243,5895,12,8834,10727,29873,7,5,2,5760,6851,12,6497,12556,11444,0,5,8,7607,7168,11,7699,5056,11846,0,4,3,1153,660,10,6148,14005,11891,4,5,4,13766,13288,13,7798,14356,22377,4,4,6,14340,14390,14,10701,16688,25231,10,1,5,13347,9222,13,6985,9794,17160,2,6,5,9798,13244,13,8139,16091,12424,6,0,3,14156,14202,11,5913,4189,8055,1,4,11,5,1,0,3,0,1,2,0,4,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,23,1380419,3642,8659,13,8159,20568,20868,4,4,4,11400,8173,13,9436,12584,32139,7,5,2,7956,933,12,6724,13415,13027,0,5,8,10277,5354,12,8301,6402,13626,0,4,3,11169,4695,10,6425,16066,13986,4,5,4,7247,7210,14,8104,15125,23908,4,4,6,14340,14390,14,10824,16688,25231,10,1,5,9164,1688,14,7350,10655,17865,2,6,5,7107,7660,13,9151,19441,14032,6,0,3,12315,9672,11,6264,4998,10929,1,4,11,5,1,0,3,0,1,2,0,5,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,24,1440430,6580,6505,13,8414,21105,22544,4,4,4,3372,12355,13,9783,12783,32405,7,5,2,6234,5856,12,7027,13415,13027,0,5,8,6563,6310,12,8551,7925,13899,0,4,3,6169,6633,10,6641,16601,13999,4,5,4,9249,13766,14,8506,15864,25317,4,4,6,10683,10701,14,10971,16688,25231,10,1,5,7464,7403,15,7697,10655,18890,2,6,5,7792,7004,13,9706,20350,15039,6,0,3,7156,7646,11,6442,4998,10929,1,4,11,5,1,0,3,0,1,2,0,5,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,25,1500457,13603,4342,14,8697,21105,23218,4,4,4,394,461,13,10195,14259,34816,7,5,2,6727,6714,12,7264,13906,13027,0,5,8,6358,5922,12,8792,9517,15044,0,4,3,6801,7963,11,6842,19555,14246,4,5,4,1281,9899,14,8907,15864,26175,4,4,6,9759,7661,14,11213,18757,28518,10,1,5,8844,8812,15,7909,11161,21741,2,6,5,8330,7723,14,9937,21490,15039,6,0,3,8711,8175,11,6594,5226,11443,1,4,11,5,1,0,3,0,1,2,0,5,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,26,1560461,5154,10365,14,9019,21105,23422,4,4,5,6370,13482,14,10802,14259,35105,8,5,2,6970,6732,12,7407,13906,13027,0,5,8,6464,4566,12,9109,9517,15226,0,4,3,4899,12549,11,7147,19817,14265,4,5,4,10943,1546,15,9315,15864,26333,4,4,6,8290,3567,15,11762,18757,29286,10,1,5,6944,8022,15,8236,11161,22003,2,7,5,7509,12396,14,10386,21490,15039,6,0,3,12170,14131,11,6782,5226,11443,1,4,11,5,1,0,3,0,1,2,0,5,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,27,1620475,10374,5395,14,9319,22295,24993,4,4,5,11734,6547,15,11500,16737,36006,8,5,2,13251,6291,13,7806,13963,13027,0,5,8,13224,6592,13,9849,11272,15414,0,4,3,12918,5910,11,7300,20283,14336,4,5,4,4824,10206,15,9521,15864,29494,4,4,6,4692,10268,15,11954,18757,30985,10,1,5,8573,8067,15,8520,13151,25671,2,7,5,4292,10177,14,10806,21563,15949,6,0,3,4478,9966,11,6934,5226,11925,1,4,11,5,1,0,4,0,1,2,1,6,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,28,1680499,1636,5197,15,9773,22407,25142,5,4,5,1699,5392,15,12019,20461,40241,8,6,3,1566,4948,13,8078,14557,14338,0,5,9,1274,2819,13,10137,11272,16851,0,4,3,9531,5349,11,7477,20283,14336,4,6,4,7027,7773,16,10156,15864,30859,4,4,6,1674,5306,16,13400,21319,35688,11,2,5,10954,4715,16,9127,13151,25726,2,7,6,10862,4974,15,11497,24659,17739,7,0,3,10958,4816,12,7411,5226,11925,1,4,13,5,1,0,4,0,1,3,1,7,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,29,1740499,6658,1190,15,11091,22920,25727,5,4,6,4416,1515,15,12236,20610,40714,9,6,3,6298,2335,14,8537,15815,15146,0,5,9,6606,1076,14,11010,11272,17457,0,4,4,3676,1674,11,7630,20827,16727,4,6,4,6662,13442,16,10526,15864,30879,4,4,6,13698,13254,16,14080,21969,36549,11,2,5,8919,1038,16,9786,15745,26756,2,8,6,10584,11190,15,12217,24985,18679,7,0,3,9039,1451,13,8060,5250,12535,1,4,13,5,1,0,4,0,1,3,1,8,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,30,1800510,13750,7280,16,11291,25712,28124,5,5,6,7137,5297,16,12928,21292,42089,9,6,4,1441,4825,14,8889,16269,15234,0,5,10,4709,4546,14,11581,13004,17904,1,4,4,1752,4079,12,7992,20827,16832,4,6,4,3171,7690,17,11321,15864,31408,4,5,6,7560,6767,17,14774,21969,36954,11,2,5,13849,5860,16,9934,17182,30052,2,8,6,13722,8304,16,12689,25562,19195,8,0,3,13262,7982,13,8238,6037,14536,1,4,14,5,1,0,4,0,1,3,1,9,0,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,31,1860538,13420,5345,16,11414,26893,29835,5,5,6,1610,12832,16,13260,22166,45242,9,6,4,1478,9661,15,9377,17975,15605,0,5,10,1803,11557,15,12540,15373,18181,1,4,4,3170,897,13,8277,20827,16897,4,6,4,1623,10708,17,11711,18741,37067,4,5,6,3829,1295,17,15811,21969,37036,11,2,5,4766,4187,16,10096,17182,30052,2,8,6,4773,4050,16,13710,27143,21081,8,0,3,3632,5032,14,8566,6190,14536,1,4,14,5,1,0,5,0,1,3,1,10,1,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,32,1920544,4185,1960,16,11582,27035,30070,5,5,6,6734,4621,17,14409,22166,45752,10,6,5,6234,4310,15,9591,18713,15622,0,5,11,5708,5041,15,12924,15646,18202,2,4,5,5213,4730,13,8767,21507,17546,4,7,6,12343,10446,17,11859,18741,37067,4,5,6,6816,4874,17,16081,21990,39131,11,3,5,8769,13796,17,10690,17764,30439,2,8,7,14311,14458,16,14086,27163,21223,9,0,3,7193,13428,14,8903,6190,14821,1,5,14,5,1,0,5,0,1,3,1,10,1,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,33,1980562,13326,3738,16,12052,27035,30590,6,5,6,6767,7650,17,15035,26923,47333,12,7,6,9126,6029,15,9847,19484,15911,0,5,13,8478,7232,16,13770,17153,18250,4,4,6,7732,7511,14,9044,22984,20837,4,7,6,12990,5834,17,12166,18741,38900,4,6,6,7179,5012,17,16203,22602,42276,12,4,5,8288,8251,17,11146,17764,31594,2,9,7,8009,8050,16,14741,30425,22884,9,1,3,7574,6893,14,9055,6190,17422,1,6,15,5,2,0,5,0,1,3,1,10,3,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,34,2040587,6058,6299,17,12729,31496,34687,6,5,6,9666,6596,18,16549,29669,51158,13,8,7,394,461,16,10176,21983,17966,0,5,13,12324,2410,17,14700,24906,20738,5,4,7,1389,5025,14,9217,22984,20837,4,7,8,723,3651,17,12388,22375,44416,5,6,6,10090,6700,17,16905,25971,47930,12,4,5,8616,7598,17,11269,19187,34561,2,10,8,8431,8500,17,14975,32535,24600,9,1,4,10017,8203,14,9358,6865,20083,1,7,16,5,2,0,5,0,1,3,1,10,3,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,35,2100604,6396,9585,18,13190,31680,35822,6,6,8,6414,9136,18,16920,31086,55923,13,8,7,3031,9860,16,10805,21983,18582,0,5,14,6281,9163,17,15485,31453,21002,6,4,8,6115,9489,15,9553,23005,22253,5,8,9,6689,9584,17,12831,22984,45970,6,7,6,13367,13804,17,17027,25971,47930,13,4,5,6401,9247,17,11566,19187,37877,2,10,8,6308,10093,17,15417,37169,25893,9,2,5,7317,9677,15,9560,7126,22777,1,7,17,5,2,0,5,0,1,3,1,10,3,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,36,2160636,3270,12641,18,13477,33890,39081,6,6,8,995,1498,18,17043,31086,55923,14,9,8,998,5616,17,11440,22812,19426,1,6,15,4458,1076,18,17102,33985,22148,6,4,10,1247,1894,15,10204,24066,24741,5,9,11,6246,10214,17,13265,25564,49557,6,7,6,4491,9922,18,17664,26541,49608,13,4,8,7195,10045,17,11688,19187,37877,3,11,10,6266,10250,17,15613,39668,27587,11,2,6,9645,11669,15,9785,7427,22777,1,8,20,5,2,0,5,0,1,3,2,10,3,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,37,2220663,2392,3214,18,13690,33890,39081,7,6,10,5094,9728,18,17372,33318,61850,15,9,8,3428,9694,17,11947,25502,21424,1,6,15,2978,2831,18,17936,35816,22148,8,4,12,3820,9717,15,10414,26718,27877,5,9,13,5022,2462,18,13792,25564,50718,6,8,6,7461,4001,18,18336,30057,54613,13,5,8,4633,9945,18,12490,20939,41797,3,12,10,6267,3318,18,16867,44906,29525,11,3,6,5031,9615,15,10372,7632,26147,1,8,20,5,2,0,5,0,1,3,2,10,4,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,38,2280669,8792,1427,18,14621,35773,41793,7,6,10,8269,7789,18,17882,35438,63348,15,9,8,1282,6942,17,12293,25502,21799,1,6,15,9088,9271,18,19330,45547,24257,8,5,12,9557,8668,16,10717,26718,28075,5,9,13,2656,1200,18,13914,27702,55535,6,8,6,2669,660,18,18568,30924,59414,14,5,8,8396,8000,18,12613,21886,45183,3,12,10,3341,832,18,17075,46920,31178,11,3,7,12082,4897,15,10525,7632,26147,1,8,21,5,2,0,7,1,1,3,2,10,4,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,39,2340675,10147,2602,18,15274,35773,42279,7,6,10,8812,4558,18,18321,36249,65507,15,10,8,7221,3878,18,12750,25502,22494,1,6,16,11392,10621,18,19958,48567,27834,9,5,12,1066,553,16,11221,27599,28734,5,9,14,10118,4557,18,14140,28430,59677,7,9,6,9273,6209,18,19885,31595,60885,14,5,8,13859,13672,18,12735,21886,45183,3,12,10,10113,5125,18,17441,49524,31782,11,3,8,10479,4820,16,10801,8236,26746,1,8,22,5,2,0,7,1,1,4,2,10,6,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,40,2400702,2333,3430,18,15396,37822,44263,8,6,10,10127,4598,18,18444,36734,68113,17,10,8,1735,3622,18,13007,28231,22680,2,7,17,2041,3778,18,20463,56853,28747,9,6,14,1610,3357,16,11442,28469,31441,5,9,16,732,3908,18,14761,29910,66809,7,9,6,2033,3325,18,20224,33638,65763,14,6,9,2897,3455,18,13041,22807,48430,4,13,11,3575,3976,18,17905,53048,34365,12,4,9,3248,3881,16,11067,8608,27302,1,9,24,5,2,0,7,2,1,4,2,10,6,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,41,2460706,1821,2943,18,16086,39771,46772,8,6,10,13229,9935,18,19254,38294,71985,17,10,8,2731,2596,18,13540,30309,26284,2,8,17,2337,3856,18,20709,58239,31343,9,6,14,6224,10436,17,11872,28818,33314,5,9,16,732,3908,18,14884,29910,66809,8,9,6,2426,3569,18,20417,34961,68231,14,6,9,4366,4942,18,13535,26053,50873,4,13,12,3456,3732,18,18720,57494,36358,12,4,9,4663,4939,16,11345,8762,27720,1,9,24,5,2,0,7,2,1,4,2,10,6,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,42,2520734,5337,2347,18,16389,39771,47469,9,7,10,5356,3465,18,19491,38294,72285,17,11,8,5081,3738,18,14017,31328,29679,2,8,18,4449,3969,18,21428,60048,31343,9,7,15,4862,4101,17,12080,29655,35935,5,10,17,5146,3762,18,15326,34563,70389,9,9,7,5419,5245,18,20735,34961,68281,15,6,11,5987,4097,18,13952,27395,50957,4,14,15,8182,7473,18,19008,57494,36358,14,4,9,5725,5782,17,11518,8762,27720,1,9,27,5,2,0,7,2,1,4,2,10,6,,0
49e83f04-b613-4a18-ae99-af11e56ce52e,NA1_5212175280,43,2552542,3387,1780,18,16670,42467,52205,9,7,10,5938,5512,18,19556,39841,77874,17,11,8,5081,3738,18,14114,31328,29679,2,8,18,3266,3581,18,21525,65364,34443,9,7,15,4486,4549,17,12193,30090,36757,5,10,17,3833,1280,18,15731,36766,71902,9,9,7,3784,2734,18,21440,38943,72651,15,6,11,6018,4013,18,14165,30609,54166,4,14,15,2945,2578,18,19981,61526,37860,14,4,9,2884,2563,17,11746,9579,27782,1,9,27,5,2,0,7,2,1,4,2,10,6,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,0,0,554,581,1,500,0,0,0,0,0,593,464,1,500,0,0,0,0,0,557,345,1,500,0,0,0,0,0,458,271,1,500,0,0,0,0,0,335,269,1,500,0,0,0,0,0,14500,14511,1,500,0,0,0,0,0,14539,14394,1,500,0,0,0,0,0,14503,14275,1,500,0,0,0,0,0,14404,14201,1,500,0,0,0,0,0,14281,14199,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,1,60003,2360,9767,1,500,0,0,0,0,0,5007,8764,1,500,0,0,0,0,0,6279,6438,1,500,0,0,0,0,0,10279,2899,1,500,0,0,0,0,0,10442,3075,1,500,0,0,0,0,0,1496,12968,1,500,0,0,0,0,0,10169,5853,1,500,0,0,0,0,0,11572,3958,1,500,0,0,0,0,0,11585,3862,1,500,0,0,0,0,0,13495,4760,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,2,120024,1503,11836,1,604,68,93,0,0,0,6004,11404,2,631,0,0,0,0,0,7207,7330,1,597,253,309,0,0,0,12571,1971,1,604,54,39,0,0,0,11941,2092,1,562,0,0,0,0,0,1718,12000,1,618,93,73,0,0,0,12341,6498,2,631,0,853,0,0,0,8100,7615,1,604,235,282,0,0,0,12759,2890,1,604,0,0,0,0,0,13158,2759,1,567,39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,3,180033,2181,11843,3,874,606,241,0,1,0,7201,3937,3,949,164,242,0,0,0,7249,7656,3,825,392,657,0,0,0,11293,1389,2,865,282,725,0,1,2,11137,1844,2,767,382,441,2,0,0,3971,13656,3,811,399,853,0,0,1,6568,12343,3,1014,0,2019,1,0,0,8441,7744,3,818,564,465,0,0,0,11863,1984,2,990,281,299,0,1,1,12317,1500,2,753,867,425,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,4,240042,1105,12220,3,1059,1124,1502,0,1,0,7026,5141,3,1181,415,678,0,0,0,6608,7041,4,1157,426,1167,0,0,0,12738,2089,3,1421,937,1187,0,1,2,11554,1952,3,1625,1004,993,2,0,0,13662,14321,4,1211,848,1295,0,0,1,14041,13576,4,1660,407,2468,1,0,0,7646,7046,4,1178,942,598,0,0,0,12854,2446,3,1458,1073,1239,0,1,1,13407,2464,3,1248,1405,1248,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,5,300062,933,10907,4,1444,1387,2448,0,1,0,3499,9030,4,1648,415,678,0,0,0,6539,6667,5,1350,1037,1419,0,1,0,11152,1307,3,1701,937,1187,1,1,2,11063,1650,4,1857,1004,1157,2,0,1,1308,11168,5,1375,1423,1705,0,0,1,10141,8990,4,1967,407,3483,1,0,0,7545,7606,5,1441,1109,1218,1,0,0,12157,2091,4,1730,1073,1239,0,1,1,12655,1900,4,1434,1541,1257,1,2,0,0,0,0,0,0,0,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,6,360074,1033,10752,5,1685,1387,2483,0,1,0,5167,8399,4,1791,415,678,0,0,0,6395,8114,6,1542,1399,2783,0,2,0,13668,1988,4,2255,2236,2125,1,2,2,12418,2548,4,2263,1987,1935,2,0,1,1697,11131,5,1630,1423,1737,0,0,1,9525,11542,5,2293,407,4411,1,0,1,9077,8778,6,2010,2319,1599,2,0,0,13714,1942,4,2053,1896,2376,1,1,1,13065,2305,4,1624,2338,2416,1,2,1,0,0,0,0,0,3,0,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,7,420079,1248,10777,6,1926,1489,2525,0,1,0,8471,2678,5,2019,556,950,0,0,0,8571,7208,6,1741,1971,3854,0,2,0,11097,1727,5,2565,2236,2377,1,2,2,5247,1025,5,2433,2248,2094,2,0,1,1592,11605,6,1964,1442,2031,0,0,1,11026,5064,6,2674,712,5281,1,0,1,7804,7819,6,2505,3075,2366,2,0,0,14108,12801,5,2652,2134,2656,1,1,1,13271,3387,4,1984,2610,2557,1,2,1,0,0,0,0,0,3,1,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,8,480107,3010,13051,7,2105,2055,3104,0,1,0,3334,12100,6,2487,1135,991,0,0,0,7088,7389,7,1955,1971,3873,0,2,0,10829,1686,5,2863,2236,2382,1,2,2,10665,1838,5,2639,2668,2389,2,0,1,4151,13328,7,2198,1831,3316,0,0,1,11411,7187,6,2927,712,7060,1,0,1,8009,8107,7,2832,3075,2386,2,0,0,11748,2188,5,2989,2429,2853,1,1,1,11738,1823,5,2176,2610,2785,1,2,1,0,0,0,0,0,3,1,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,9,540159,394,461,7,2488,2173,3373,0,2,0,10908,4599,6,2705,1135,1056,0,0,0,8889,6166,7,2245,1971,3873,0,2,0,11210,3912,6,3109,2236,2805,1,2,2,11025,3569,6,3018,3197,2699,2,0,1,1182,10631,7,2363,1831,3536,1,0,1,7243,10728,7,3434,712,8421,1,0,1,10008,7296,8,3130,3120,2497,2,0,0,13246,4034,6,3331,2979,3188,1,1,1,12422,4572,6,2393,2736,3089,1,2,1,0,0,0,0,0,3,1,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,10,600162,818,4475,8,2625,3019,5169,0,2,0,12315,2994,6,2957,1210,1527,0,1,0,5907,6173,8,2520,2020,4560,0,2,0,12932,2562,6,3390,2505,3089,1,3,2,12431,2509,6,3260,3784,3417,2,1,1,1231,10620,8,3284,3396,4746,1,0,1,10649,5179,8,3756,712,9171,3,0,2,7786,7784,8,3308,3807,2760,2,0,0,13341,2992,6,3636,3529,3552,2,1,2,13323,3705,6,2637,3625,3556,1,2,4,0,0,0,0,0,3,1,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,11,660180,6716,13335,8,3054,3088,6145,0,3,0,7446,2984,7,3208,1387,1980,0,2,0,4422,9989,8,2756,2020,4560,0,2,0,11030,1540,7,3647,2643,4072,2,3,2,10600,2927,7,3474,3916,3917,2,1,2,4198,13396,9,3559,3703,4904,1,0,1,13501,13701,8,4808,1784,10985,3,0,4,8736,9085,9,3816,3807,2900,4,0,0,14340,14391,7,4601,4080,3680,2,2,2,13844,12542,7,3258,3899,3663,1,2,4,0,0,0,0,0,6,1,0,0,0,,0
7adee314-eac7-439b-871a-21a73763873e,NA1_5212214847,12,720188,5162,10544,9,3330,3498,7255,0,4,1,5108,10287,7,3491,1485,3084,1,2,0,6426,11183,9,2883,3327,5598,0,3,0,12727,2811,7,4354,3826,4713,2,3,2,12379,2494,7,3925,4712,5149,2,2,2,2873,11425,9,3782,3703,5960,2,1,1,6323,8574,9,5476,3332,12581,3,0,4,6185,10024,9,4560,5381,3222,5,0,0,12079,2952,7,4887,4888,5096,2,2,3,13015,3226,7,3573,4919,4226,2,2,4,0,0,0,0,0,6,1,0,2,0,,0
